name	STL40001	STL50160	STL20014	STL10240	STL10562	STL50315	STL20316	STL11021	STL50425	STL40635	STL10896	STL40673	STL20497	STL20112	STL40455	STL10793	STL10956	STL20672	STL40720	STL50520	STL10191	STL20117	STL10877	STL40535	STL20481	STL40511	STL11080	STL40626	STL20539	STL40521	STL10860	STL40555	STL20522	STL40014	STL40593	STL20185	STL10458	STL11073	STL20276	STL10575	STL11057	STL11122	STL20136	STL40229	STL20378	STL40017	STL20644	STL20654	STL20630	STL40716	STL40691	STL20653	STL40701	STL20648	STL10603	STL20292	STL40244	STL10762	STL20184	STL11041	STL40554	STL40595	STL40066	STL40180	STL40437	STL40280	STL20461	STL40571	STL10915	STL40539	STL10884	STL11089	STL40487	STL40040	STL10705	STL10836	STL10590	STL10279	STL10263	STL20631	STL10811	STL11040	STL10126	STL10405	STL10177	STL10022	STL10180	STL40177	STL10037	STL10323	STL10504
cpd_408	1649	11760	10299	13223	6931	43370	15297	48135	18633	55577	7345	32819	946	21959	146395	11574	140	6556	4983	14816	44717	142040	44177	16345	33432	6736	104050	9806	17531	148837	27678	127996	12261	211245	19783	10147	81247	140572	6404	74115	11277	45985	192243	12954	1929	51119	12478	33016	443184	26128	18408	76533	32025	37172	23258	14737	4427	48781	315844	166122	26882	35930	210983	34174	94886	14408	5423	28762	36306	8386	71159	59270	32469	17135	85642	8151	73605	112517	183049	15689	16490	56761	98132	245037	54005	29108	49337	66153	337642	83206	27420
cpd_409		940423	732298	271395	234889	2112789	941124	3021969	655225	2767873	714590	3546916		1217317	8565213	348394		419908	384391	1143683	1198667	5636792	1785827	772237	1732709		9755671	194736	892180	7513599	3109141	9751965	836537	6596316	1133764	589430	2429395	9183010	385650	7640037	1826967	6387791	10442629		266911	1735147	723322	1095577	25829721	1362626	893750	4056218	1718288	690094	1947127	1121829	242363	2186184	22286622	9725242	2905308	4546013	15388831	2221537	6538507	280455		934357	286844	826720	5886371	2693797	1642731	763956	5607698	5489795	7150770	3735344	4247889	262982	680616	3230503	10036637	2817686	1413078	1176920	1740145	3159199	10758739	2455806	2251561
cpd_410	7533560	7927142	7714431	7522113	6609678	7400803	7706098	9394890	9241817	8744629	7110618	7626002	7238464	7007440	6761159	6126254	6287010	7675898	6689498	7232654	8386227	7726621	6793565	6100874	7696944	6794197	9951411	5645412	8289864	5608767	7485084	9079283	4478595	13195497	6984807	10490940	7633243	13954872	4190743	5253321	14847345	17250461	4467161	6237478	6046537	7742126	6947159	6777623	14866770	5486862	6228453	7159237	5401431	7090294	11023869	5768758	5394413	7470084	10077816	9908875	6036388	5511943	6685718	5612781	9129588	10000623	6188278	6553997	10189187	9222752	9138101	11129271	5347579	8239088	16660675	14658627	7334264	8474270	8116312	9743190	5939429	11928343	7787096	17055790	10382626	9347501	5804609	5511954	10378894	12055503	11116209
cpd_411				34074883	18687220	11462867		12461175		26121978	25820748	10636482	12219438	21140955	18291914	30207061	5924086			14623326	39698902	21700731	9253822	9485143	6121164	102963779	27826333		15950126		13883920	16842680		130461475	23611807	125583061	46322763	25727872	30911713		25558992	12441196				39325223	5530984	12739109	4237991	81684922				35480705		5123126		22475143		90140874	10478152	7399729	11523906		458247847	104655238				14290672	34977149	18035646	28831126	7460964	71632832	2628774	9637776	35917482	114714896	14432498		5673266	37227224	9093784	77357454	30821017	16573883	13721422	81475873	11363560	57613280
cpd_412	4869	16109	5101		166666	107238	83964				77513	28730	7583	2901		194	1122199	702369	332932	274601		5349	2580	38625	25672	1955	5877	17357	214644	43701	45599	95530	94481	10	170282	31	205	19092	102715	153019	4040	13315	26803		144874	198475	16051	13431		444	25962	127634	27277	22932	23908	128509	85744	550913	637	42	87829	362999	211728	116564	365	654	210299	157	35	6792	15424	212	144213	73245		19	36805	12625	18	134538	285166	79591			3809	61782	133906	147836	2011	45	
cpd_413	14771384	10802139	4494558	10267	2349385	4634124	13906353	25390	504902	457992	8772580	8990494	7745684	696245	93628	279985	1191788	2544467	4409747	399791	2005949	3395726	5287144	4386617	4600887	909958	1606629	1526510	6654686	14386281	236275	1000085	3628666	28609	373972	105	1168494	516924	3304050	674440	488790	1082278	8305750	15392	2685715	4321080	494292	1587248	95553	88088	4709226	1921718	1263590	3337296	1960272	4749639	6050394	18570871	122061	5237	2362401	4070793	6174317	9153810	19784	339559	9284679	499873	338683	1056333	817972	452563	2931103	4740322	12754	1073	399658	2035400	170970	6672925	6290343	1474444	855	193	720251	3330440	5449580	5627585	531776	75595	15969
cpd_414	93524943	344908356	165560450	261084582	278246417	239923757	230117753	154775206	121129961	140893999	212123750	277214246	427635052	170840307	67351477	360586529	149421969	151502145	43233702	296339624	29976847	307225303	66805703	110403784	96222517	233892365	212136667	150753624	143139973	323635265	264796681	208646564	211854163	730942173	208800969	593212657	294669302	252460241	208686469	92526739	289400087	160533569	195063398	248524887	252623393	274679444	158331238	137241850	317650162	214374109	73927717	191471844	166501190	102337952	450046246	301117185	158371290	315388892	331991151	445708159	68607749	158357287	309107545	211985118	185022305	160603476	267762067	172328573	234241949	350776028	378252788	425589023	185307171	170973145	499432318	3039519864	240635560	138284607	233044136	83181505	262745735	255849741	564611654	133121601	101725400	234551737	272707821	335308735	562345600	142726080	554201677
cpd_415	807576	1864762	1539623	484	847450	1118449	1912602	3094	47372	18505	2578923	1282663	370986	61103	642	414	1525617	2220966	632782	521534	2314	1219897	338279	1338134	1295262	16777	40128	7242	137991	16228	809293	1308196	162830		2396549		457	41890	732922	308807	1538	3784	41342		71224	272793	65257				30548	228234	7950	11752	924	25702	11943	2532342	1100		451293	2282251	844092	42961		19273	1404536	468	1718	18233	12412		1871936	9865	1107		275518	1627		122981	421217	259473				9527	998163	897599	604		
cpd_416	113598	52643	51840	9104	34424	17099	167516	486	4981	32108	7930	49100	213854	30652	43435	2716	19260	14635	28746	23319	37157	26495	24100	25941	101170	17811	5118	18740	55113	258385	88	315	18992	270671	35252	8398	115575	5025	6262	10881	317	1668	29532	41659	57424	23697	17869	51665	9637	70066	26481	14480	204588	152215	6744	11673	21288	9777	33155	7251	12109	10568	7925	9573	29878	138216	15507	212785	44768	30559	3222	80027	939	24569	6553	888	35	14544	97445	74106	6775	56200	2834	54322	64385	17989	14050	17303	99486		38910
cpd_417	59453946	294249428	143231031	12203987	140678258	244914107	169300149	10036850	28269718	23881041	257313587	194527861	51776794	44711070	52466136	55858362	180907851	59338351	41080188	39125840	2404501	53038555	21925076	233584616	145319790	8286713	14717782	49568787	135570566	138633224	337502952	134167774	38284625	7630526	343025736	2440656	44207154	32760568	107560062	112521836	109936419	60285354	51580051	1072730	164647306	157658390	32280844	53395948	3333210	47574782	87251682	213461536	91549673	13526825	60488970	203450460	144085722	197999227	30832580	652358	62376068	372871073	167603527	87620014	102932082	163495879	127251512	52392459	38605962	35380064	30970946	21160289	79272689	87977800	8146058	1153582	303215654	29658824	9392878	51838964	188760398	116318428	123465639	613888	7499829	345717517	69802020	136009172	3312319	6835082	1418164
cpd_418	3506567	3359696	2883944	4388805	2246056	3196088	2572627	10466484	6036689	5367996	2649870	2542385	3391257	2266069	2714901	2860796	2521494	3944690	2862455	3292044	6094103	2469946	3793321	3907797	4100982	3478836	2251592	3305419	3106569	2212908	2818415	1989145	1881826	3128177	2601755	2675174	3067359	2733986	3554875	2144282	1978479	2627915	3157176	3436730	1961076	2075747	2939079	2029171	2291787	6221339	4570339	2181598	3794206	2791843	2472330	2776118	3744684	4617307	5682144	4740433	5646910	2951992	3644530	4988035	2308233	4419789	5054652	6367166	4546161	2014481	1810308	2491824	6591485	4189580	3016292	9883723	2699029	2329197	2811737	3049828	6190884	2386367	1979193	5106246	2646234	2721713	4356484	3367849	2525327	2656757	3010613
cpd_419	16347	10181	7191	47526	4112	3987	10283		17381	46054	3120	1205	11648	65116	18245	145400	1307	13755	45332	34744	18358	67051	5207	4247	3159	93158	3649	34402	9939	161098	5419	7915	2819	7674	3954	431953	19018		11851	83			35244	147007	8676	32191	343	9173	3980	40788	7139	50737	6141	129839	8757	4854	3939	10953	15564	3983004		2354	6132	11858	17678	33559	27028	67610	46313	21005		53583	8169	3477	85176	3299		8180	136201	11657	9562	5406	58484		28253	28691	32080	17111	550202		66533
cpd_420	34186	12241	74715	1408	42909	14523	18199	2470	17074	10248	13099	44911	38501	66292	29915	10712	2363	45699	30003	83703	2144	6694	11884	39150	19168	21027	3433	14531	13550	21029	89184	17799	31008	63376	97804	2656	3910	5421	44807	7637	18035	10003	17696	31158	1920	2050	227468	14584	6214	29703	13857	23143	14031	15235	4475	22804	11854	30157	36673	18072	47767	76051	9994	11672	10480	31690	50822	54706	68829	7435	11300	35238	56125	21987	7824		29858	15302	14654	35161	8753	9140	40214	112738	82698	9104	17060	36209	7292	3488	18150
cpd_421	209783	160942	76581	6464220	956797	1581548	185089	1994110	1250211	1570658	254662	119535	95554	219120	539601	990904	93233	117788	484302	85841	1056021	90781	983495	89117	62389	1306652	4520708	379420	686334	423920	741655	575797	312131	8268374	947507	3877928	561583	4460195	290511	124888	4334602	608475	242424	1430852	462992	501977	476899	2282266	937355	717943	309372	1080005	336119	1251986	578526	246822	382036	564137	322721	5379547	153303	170465	348015	368210	900053	879152	255347	1438020	762900	3615236	5966075	682064	313485	521265	4652406	2183168	326186	1008393	3692066	412709	365255	468141	1021259	1639282	1322260	662590	218603	253127	2468320	1981587	1737862
cpd_422	2322926	1852668	3073120	333586	934329	420619	1081188	9261	925113	1910440	1596318	447466	795712	624448	1953482	403213	1288042	783466	1277334	1423060	317697	775038	256940	615133	200695	871544	486791	1608615	777024	2096207	493467	381718	387710	767955	541920	2237668	1006226	444329	1395667	653058	336986	111077	374390	927132	1241515	1578752	361201	1730381	144297	8811442	566815	676525	3098087	1552609	990678	185232	1609635	554782	432439	4757552	810877	131452	378598	358236	733935	742396	1382527	1585907	1168414	857715	12723	285154	1182125	215153	1650008	1445	26336	490701	4537702	862332	3285939	335519	1551133	99413	995956	1026643	699041	353707	5727345	746105	608774
cpd_423	42528	32390	26470	61578	296373	148186	49054	74349	41103	35258	156714	644620	49395	15917	168865	36416	111596	171543	38022	28103	48131	22214949	42884	45195	36858	4934	10452	6649	86595	135118	6794	7768	64740	146149	483738	12450	101557	10264	15728	5258	7099	12610	7247	17044	52963	46410	10602	15964	9758	6374	3254337	21421	39788	120711	7260	225161	82292	13342	38472	149434	8539	8430	22045	9881	10746	25651	62869	131866	838522	318670	11459	10623	20234	31598	15038	14496	6958	3836930	15928	76385	288913	45510	15541	14342	13505	153722	14830	168834	124415	17152	115799
cpd_424	4518	22030	980	88442	11008	35727	3442	43	56		3942	3104	1973	20057	6691	5913	6722	1406	2010	2392	87924	22428	18824	21811	27930	617		6260	9967	945	5860	4900	1601	45844	4858	41314	16884	25525	527	1579	14739	45804	4152	4376	5009	7456	1194	40716	8546	14732	2207	3060	1154	14919	27744	14204	6212	3233	68668	12989	291	14500	443	25882	14903	1545	1485	1358	2841			16173	2205	18584	10124	3103	6132	4524	367	37	11096	183	82595	15012	4580	46162	12350	18785	65911	25435	39179
cpd_425	126528619	402252213	212540408	623339997	481804757	610360214	311756862	349521236	270500475	290190540	457631042	332375151	504673203	223781432	202522864	867604082	296445198	199186233	68584400	355628777	51992077	373045117	261244512	162291507	156348009	445415207	638386925	215243578	224180983	419577838	371338699	436470859	285995360	1541137872	270346278	1122857926	532456604	767662164	266242479	194319484	756027061	381397971	271601210	408177588	312207128	351549365	210404702	297583953	719117483	304152556	165039926	286852140	228049062	238539562	1332062098	438803221	233234100	481044915	692662395	853586913	88780135	234895871	449134932	286025711	593830187	297021436	340493386	350393132	422010222	927104984	898017521	802236136	244766389	480707021	1357998250	11510505405	462183574	423573532	805174125	122000695	371849192	339420623	1152968656	362911522	216815206	632164330	349315297	436592156	1510760975	440481143	1366521717
cpd_426	11808	34445	14817	594596	16878	105495	67605	10126	3220	55663	74815	32593	33701	126573	185268	820889	9461	14697	26251	13353	82971	15265	234230	87778	157296	33027	518907	42241	18190	25722	31445	210882	7195	59920	20197	217062	30384	162928	26136	5192	939328	340664	59760	21491	8830	19105	3916	266771	529190	8527	189544	32508	42285	120987	186511	128939	29085	86588	519736	11361	84341	24151	28914	19636	272923	13281	23503	16099	7226	177661	1253840	82218	7609	230257	211346		3839	517373	566219	115428	12940	7196	197418	8416	40221	42288	5763	11492	44083	1977188	69848
cpd_427	807	2171	1531	118003	2008	8346	7022	1750		4873	6720	1660	2657	11216	19827	100350	2169	550	1126	313	5595	1037	23934	5703	11019	2902	60409	2307	2150	994	1864	16192	907	2554	1677	8086	2666	21426	3265	369	106428	34907	2066	2936	776	983	110	26490	42309	2309	19907	4579	1203	11111	10255	3786	919	5916	71839	154	4146	1636	1710	622	14727	412	1084	1024	2108	9033	129536	7845	1023	21800	18109		70	26580	43883	7360	6296	820	13229	145	2739	3554	287	956	3478	273597	2166
cpd_428	1108	5190	1544	66345	399	3230	3911	1062	1224	4013	2535	320	1232	6659	14714	40348	748	279	521	57	4200	2207	18544	4887	5935	2826	14200	5195	8970	6969	1065	7815	3290	1213	1056	2581	6631	10880	1953	321	30163	11071	17417	1260	5905	6305	1124	9986	22990	850	8986	2646	2916	16152	6542	7084	3811	11349	24556	167	168	980	6297	1116	6079	9482	4602	2165	4704	5030	36207	9669	1432	12776	5282		660	8700	13899	5052	9890	946	7300	1542	7365	3058	1687	3450	356	98105	843
cpd_429	85559	35425	41016	128386	487946	396336	86789	93172	80727	12534	38651	15243	18590	15450	7406	59383	477546	56874	11860	28087	43765	25264	42015	6910	7069	17091	37520	34350	58570	48822	41123	260450	82539	404578	59309	11655	33980	62555	72311	51531	203155	82525	24139	15844	140919	135913	35485	7599	12127	33788	7319	54122	6882	5749	108602	32476	19774	264648	95389	35836	9839	9471	77217	47953	59384	33318	48733	44370	79851	12664	145583	8401	32999	41305	31397	78128	137627	18415	63886	7663	129503	96656	153198	45529	51938	15005	28152	15900	52567	19218	116571
cpd_430	1785	420	289	355	1565	20	1729	21	37	344	226	158	601	3003	16273	6723	33	1662	686	249	1750	422	1814	1361	445	11593	14	2958	8839	218	2348	170	621	1882	707	299	666		710	1542	459	1309	1003	3085	286	7	406	3678	14611	4334	542	6578	757	13821	1328	388	183	148	1396	523	5270	791	160	243	181	6661	507	5111	2904	5948	2888	14874	948	10057	48	921	445	684	1264	2807	312	336	2054	29	47552	1951	2077	652	1111	1215	999
cpd_431	23443487	17707596	10903437	46466780	19850177	19070521	14940172	13654888	14799698	22848985	38258773	43186107	32271154	6956843	25382749	26382061	9189801	38542658	13666446	10383530	1404609	132077749	19066869	19161794	55820064	13022997	27658156	12126996	99496766	6023838	14530132	6140006	10193076	20747373	32452279	4619281	47344570	38831617	6425634	3283970	17412112	28374266	28051492	11256326	19665622	31420828	20966268	54746788	6103096	14093962	13203766	16171681	24925044	17805491	8336858	15097547	9237859	7557993	35998605	28679334	25561878	13473133	16865892	54295877	24523715	11833943	25490319	27981248	28101626	15960339	21246753	19974792	8821138	39022448	32837784	6416275	7968157	29120824	15537158	31942348	53398297	25549292	35575615	11574630	10871823	31852600	25745724	48606963	76838978	29486507	29925604
cpd_432	1762172	98659	3572705	200140	16070	49304	580743	5345	778319	595306	15870	31606	66585	336720	767469	176490	4697	12068	10332	16930	18833	101855	123915	33256	20919	2756253	122445	988705	67735	1089527	129207	103439	699420	16523	102338	71861	1610629	41557	16028	38876	16064	32989	217030	803996	332782	31935	21488	123825	95360	414362	308189	161851	105524	384757	174209	190421	63882	27015	562044	1229771	81908	21818	114277	76134	298416	591453	68128	2711715	3202422	803092	185087	565485	19748	726687	255177		30613	142926	76061	398151	46951	125560	397805	12448	621107	529221	76085	296001	175195	10708	118835
cpd_433	1456920	67054	3118786	62068	7418	22062	578403	158	299532	308880	9594	18208	35100	241749	420206	101523	1408	4945	4998	7042	1995	38948	56337	16751	11278	1705899	107889	549024	31220	763566	61823	51423	404492	8291	70674	15909	949012	16784	10696	15184	6778	6980	182483	404680	211513	20635	7151	61357	32912	337504	173913	101866	74839	246480	107489	142415	36321	24933	246654	495659	28288	12729	65835	50046	153518	343839	42680	1178165	1159836	469698	118662	221530	11823	215402	93037	290	7417	84462	43882	185269	31741	45463	165610	1433	378376	295437	35401	147790	118942	1218	46480
cpd_434	1286457	4946734	3313303		3035499	3193788	8749073		43881	31570	9996722	6928449	3300793	244090			2576971	5257552	3423478	668723	345	2119651	909667	3615382	3061288	27364	240106	269478	4372777	822203	848540	2831193	1468937		5670854		1882	221150	1292178	1883269	66301	137329	1811196		3346172	5320103	329374	272324			987207	3160609	2882205	1242836	476168	3165048	3010380	18041729			1564965	9270806	4383068	2868990		5595	3649760		89	190015	250845	4027	2370594	2359723			581365	429082		2966301	12401636	1565524			460741	2240535	3253926	3968647	37704	1418	
cpd_435	2540817	6039827	5389489	4598	4868501	7053790	7796514	30345	426993	175217	8764050	6674275	5914529	687928	3018	4810	5081957	7936406	6730339	1590674	30231	4203943	4117566	5512524	4531940	221970	1349224	1080679	6828656	2480565	2426273	5712874	4006168	4139	6325159	10938	25651	1652194	4484574	5079397	600230	1264381	4314705	3314	4212538	6860177	2137616	1177478	3063	8033	3325267	4543091	5499005	2933966	2741635	6113996	4623920	11461390	32224	8358	4583931	8519172	7489540	5093831	16847	25039	6054312	8216	4736	631770	1377246	30689	5489676	5248229	5910	4769	3487894	1568395	2923	6373795	8359486	4198263	4358	8807	2295983	3909929	6696244	6392772	292336	43809	4345
cpd_436	4291	7271	8841	505	260667	677	747				612				231		550					1284	83	668			102														90									562																																									
cpd_437	3154			30235		585				428					6091	14810							219			12	2719	3		8	11	72		576		189	6633	4816			1234	887	20	431				840	131		386	6	95	570	179	9	187		341	2972		67	113		2642	138		3	51	886	1201	2999		303	7095		44	479	493				4792	2683	877	631		112	4447	7447	2446
cpd_438	52	86	107	28565	53	993	71	381	257	1327	18	40	23	40	11388	23097	867	1595	62	82		259	893	30	68	211	38784	68				17106		5684	34	653	84421	34020			6549	5884	441	2531				7442	333		5124	33	646	6833	681	54	1590	88	3245	19000		614	794		19914	1345	122			6106	12468	23083	135	1312	27444	382		5082	4566	44	23		36260	9819	10758	6079		282	32865	21027	12111
